Sr.No,Year,Facility_number,Facility_name,Start_date,End_date,Country_name,Type_of_control,Hours_type,Productive_hours,Productive_hours_per_adjusted_patient_day,performance
813,2009,106100717,"COMMUNITY REGIONAL MEDICAL CENTER",9/1/2008,8/31/2009,Fresno,Non-Profit,"Ancillary Cost Centers",2164142,7,NULL
814,2009,106100717,"COMMUNITY REGIONAL MEDICAL CENTER",9/1/2008,8/31/2009,Fresno,Non-Profit,"Education Cost Centers",30106,0,NULL
815,2009,106100717,"COMMUNITY REGIONAL MEDICAL CENTER",9/1/2008,8/31/2009,Fresno,Non-Profit,"General Services Cost Centers",1291701,4,NULL
816,2009,106100717,"COMMUNITY REGIONAL MEDICAL CENTER",9/1/2008,8/31/2009,Fresno,Non-Profit,"Fiscal Services Cost Centers",189460,1,NULL
817,2009,106100717,"COMMUNITY REGIONAL MEDICAL CENTER",9/1/2008,8/31/2009,Fresno,Non-Profit,"Administrative Services Cost Centers",376667,1,NULL
818,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Management & Supervision",13232,1,NULL
819,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Technician & Specialist",7435,1,NULL
820,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Registered Nurse",124,0,NULL
821,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Licensed Vocational Nurse",9267,1,NULL
822,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Aides & Orderlies",23581,2,NULL
823,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Clerical & Other Administrative",20484,2,NULL
824,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Environmental & Food Services",9865,1,NULL
825,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,Other,3334,0,NULL
826,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Contracted Registry Nursing",0,0,NULL
827,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Contracted Other",10449,1,NULL
828,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Daily Cost Centers",32574,3,NULL
829,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Ambulatory Cost Centers",15028,1,NULL
830,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Ancillary Cost Centers",7746,1,NULL
831,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Education Cost Centers",0,0,NULL
832,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"General Services Cost Centers",16367,1,NULL
833,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Fiscal Services Cost Centers",9969,1,NULL
834,2009,106100745,"KINGSBURG MEDICAL HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Administrative Services Cost Centers",16087,1,NULL
835,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Management & Supervision",66727,5,NULL
836,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Technician & Specialist",47095,3,NULL
837,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Registered Nurse",64920,4,NULL
838,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Licensed Vocational Nurse",19481,1,NULL
839,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Aides & Orderlies",80962,5,NULL
840,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Clerical & Other Administrative",104483,7,NULL
841,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Environmental & Food Services",35402,2,NULL
842,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,Other,7923,1,NULL
843,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Contracted Registry Nursing",5247,0,NULL
844,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Contracted Other",954,0,NULL
845,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Daily Cost Centers",85183,6,NULL
846,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Ambulatory Cost Centers",99417,7,NULL
847,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Ancillary Cost Centers",100576,7,NULL
848,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Education Cost Centers",0,0,NULL
849,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"General Services Cost Centers",60315,4,NULL
850,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Fiscal Services Cost Centers",48874,3,NULL
851,2009,106100797,"SIERRA KINGS DISTRICT HOSPITAL",7/1/2008,6/30/2009,Fresno,District,"Administrative Services Cost Centers",38829,3,NULL
852,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Management & Supervision",232084,1,NULL
853,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Technician & Specialist",1197519,7,NULL
854,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Registered Nurse",1305340,8,NULL
855,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Licensed Vocational Nurse",22173,0,NULL
856,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Aides & Orderlies",313451,2,NULL
857,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Clerical & Other Administrative",836226,5,NULL
858,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Environmental & Food Services",338406,2,NULL
859,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,Other,332310,2,NULL
860,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Contracted Registry Nursing",46732,0,NULL
861,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Contracted Other",55235,0,NULL
862,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Daily Cost Centers",1402367,8,NULL
863,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Ambulatory Cost Centers",302446,2,NULL
864,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Ancillary Cost Centers",1208305,7,NULL
865,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Education Cost Centers",3952,0,NULL
866,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"General Services Cost Centers",924882,6,NULL
867,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Fiscal Services Cost Centers",260401,2,NULL
868,2009,106100899,"ST. AGNES MEDICAL CENTER",7/1/2008,6/30/2009,Fresno,Non-Profit,"Administrative Services Cost Centers",569719,3,NULL
869,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Management & Supervision",216483,12,NULL
870,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Technician & Specialist",77405,4,NULL
871,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Registered Nurse",51557,3,NULL
872,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Licensed Vocational Nurse",40424,2,NULL
873,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Aides & Orderlies",20885,1,NULL
874,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Clerical & Other Administrative",15923,1,NULL
875,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Environmental & Food Services",6298,0,NULL
876,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,Other,6903,0,NULL
877,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Contracted Registry Nursing",0,0,NULL
878,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Contracted Other",0,0,NULL
879,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Daily Cost Centers",156445,8,NULL
880,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Ambulatory Cost Centers",87202,5,NULL
881,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Ancillary Cost Centers",46607,2,NULL
882,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Education Cost Centers",0,0,NULL
883,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"General Services Cost Centers",49759,3,NULL
884,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Fiscal Services Cost Centers",10682,1,NULL
885,2009,106104023,"SAN JOAQUIN VALLEY REHABILITATION HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Administrative Services Cost Centers",85183,5,NULL
886,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Management & Supervision",35549,4,NULL
887,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Technician & Specialist",63486,7,NULL
888,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Registered Nurse",106215,12,NULL
889,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Licensed Vocational Nurse",2522,0,NULL
890,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Aides & Orderlies",33877,4,NULL
891,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Clerical & Other Administrative",55392,6,NULL
892,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Environmental & Food Services",40500,5,NULL
893,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,Other,3241,0,NULL
894,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Contracted Registry Nursing",6285,1,NULL
895,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Contracted Other",3422,0,NULL
896,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Daily Cost Centers",65472,7,NULL
897,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Ambulatory Cost Centers",0,0,NULL
898,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Ancillary Cost Centers",128737,14,NULL
899,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Education Cost Centers",0,0,NULL
900,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"General Services Cost Centers",80900,9,NULL
901,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Fiscal Services Cost Centers",51393,6,NULL
902,2009,106104047,"FRESNO SURGICAL HOSPITAL",1/1/2009,12/31/2009,Fresno,Investor,"Administrative Services Cost Centers",23987,3,NULL
903,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Management & Supervision",0,0,NULL
904,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Technician & Specialist",0,0,NULL
905,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Registered Nurse",712141,24,NULL
906,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Licensed Vocational Nurse",2172,0,NULL
907,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Aides & Orderlies",93445,3,NULL
908,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Clerical & Other Administrative",0,0,NULL
909,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Environmental & Food Services",0,0,NULL
910,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,Other,1275924,42,NULL
911,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Contracted Registry Nursing",2169,0,NULL
912,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Contracted Other",0,0,NULL
913,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Daily Cost Centers",874764,29,NULL
914,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Ambulatory Cost Centers",0,0,NULL
915,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Ancillary Cost Centers",236356,8,NULL
916,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Education Cost Centers",0,0,NULL
917,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"General Services Cost Centers",384759,13,NULL
918,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Fiscal Services Cost Centers",0,0,NULL
919,2009,106104062,"KAISER FOUNDATION HOSPITAL - FRESNO",1/1/2009,12/31/2009,Fresno,Non-Profit,"Administrative Services Cost Centers",582781,19,NULL
920,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Management & Supervision",0,0,NULL
921,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Technician & Specialist",0,0,NULL
922,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Registered Nurse",0,0,NULL
923,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Licensed Vocational Nurse",0,0,NULL
924,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Aides & Orderlies",0,0,NULL
925,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Clerical & Other Administrative",0,0,NULL
926,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Environmental & Food Services",0,0,NULL
927,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,Other,0,0,NULL
928,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Contracted Registry Nursing",0,0,NULL
929,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Contracted Other",0,0,NULL
930,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Daily Cost Centers",0,0,NULL
931,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Ambulatory Cost Centers",0,0,NULL
932,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Ancillary Cost Centers",0,0,NULL
933,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Education Cost Centers",0,0,NULL
934,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"General Services Cost Centers",0,0,NULL
935,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Fiscal Services Cost Centers",0,0,NULL
936,2009,106104089,"FRESNO COUNTY PSYCHIATRIC HEALTH FACILITY - PHF",7/1/2008,6/30/2009,Fresno,City/County,"Administrative Services Cost Centers",0,0,NULL
937,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Management & Supervision",64511,5,NULL
938,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Technician & Specialist",195254,14,NULL
939,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Registered Nurse",178764,13,NULL
940,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Licensed Vocational Nurse",1431,0,NULL
941,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Aides & Orderlies",6704,0,NULL
942,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Clerical & Other Administrative",70423,5,NULL
943,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Environmental & Food Services",67233,5,NULL
944,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,Other,0,0,NULL
945,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Contracted Registry Nursing",4581,0,NULL
946,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Contracted Other",876,0,NULL
947,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Daily Cost Centers",160364,11,NULL
948,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Ambulatory Cost Centers",23132,2,NULL
949,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Ancillary Cost Centers",185231,13,NULL
950,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Education Cost Centers",0,0,NULL
951,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"General Services Cost Centers",123410,9,NULL
952,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Fiscal Services Cost Centers",42268,3,NULL
953,2009,106105029,"FRESNO HEART & SURGICAL HOSPITAL",9/1/2008,8/31/2009,Fresno,Investor,"Administrative Services Cost Centers",55372,4,NULL
954,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Management & Supervision",0,0,NULL
955,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Technician & Specialist",0,0,NULL
956,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Registered Nurse",0,0,NULL
957,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Licensed Vocational Nurse",0,0,NULL
958,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Aides & Orderlies",0,0,NULL
959,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Clerical & Other Administrative",0,0,NULL
960,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Environmental & Food Services",0,0,NULL
961,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,Other,0,0,NULL
962,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Contracted Registry Nursing",0,0,NULL
963,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Contracted Other",0,0,NULL
964,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Daily Cost Centers",0,0,NULL
965,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Ambulatory Cost Centers",0,0,NULL
966,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Ancillary Cost Centers",0,0,NULL
967,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Education Cost Centers",0,0,NULL
968,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"General Services Cost Centers",0,0,NULL
969,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Fiscal Services Cost Centers",0,0,NULL
970,2009,106105051,"COALINGA STATE HOSPITAL",7/1/2008,6/30/2009,Fresno,State,"Administrative Services Cost Centers",0,0,NULL
971,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Management & Supervision",18381,3,NULL
972,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Technician & Specialist",42386,6,NULL
973,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Registered Nurse",22192,3,NULL
974,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Licensed Vocational Nurse",17272,3,NULL
975,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Aides & Orderlies",13814,2,NULL
976,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Clerical & Other Administrative",64506,10,NULL
977,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Environmental & Food Services",30088,5,NULL
978,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,Other,7753,1,NULL
979,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Contracted Registry Nursing",4656,1,NULL
980,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Contracted Other",0,0,NULL
981,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Daily Cost Centers",27222,4,NULL
982,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Ambulatory Cost Centers",54020,8,NULL
983,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Ancillary Cost Centers",43896,7,NULL
984,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"Education Cost Centers",0,0,NULL
985,2009,106110889,"GLENN MEDICAL CENTER",7/1/2008,6/30/2009,Glenn,Non-Profit,"General Services Cost Centers",43799,7,NULL
